price,model_year,milage,brand,model,fuel_type,accident,clean_title,transmission_group,engine_liters,engine_cylinders,ext_color_group,int_color_group
88900.0,2021,11459.0,Cadillac,Escalade Premium Luxury,Gasoline,None reported,Yes,Automatic,6.2,8.0,White,Brown
20490.0,2016,67289.0,Mercedes-Benz,C-Class C 300 4MATIC Sport,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Gray
10500.0,2013,56837.0,Hyundai,Veloster Base,Gasoline,At least 1 accident or damage reported,Yes,Other,1.6,4.0,Silver,Black
30000.0,2002,44168.0,Chevrolet,Corvette Base,Gasoline,None reported,Yes,Automatic,5.7,8.0,Orange,Black
26900.0,2019,59766.0,Mercedes-Benz,C-Class C 300 4MATIC,Gasoline,None reported,Unknown,Automatic,2.0,4.0,Blue,Other
29950.0,2018,56300.0,Kia,Stinger GT,Gasoline,None reported,Yes,Automatic,3.3,6.0,Silver,Black
8000.0,2004,167000.0,Volvo,S60 R,Gasoline,None reported,Yes,Manual,2.5,5.0,Black,Beige
27499.0,2015,122770.0,Chevrolet,Silverado 2500 LT,E85 Flex Fuel,None reported,Yes,Automatic,6.0,8.0,Brown,Black
54995.0,2019,59271.0,Land,Rover Range Rover 3.0L V6 Supercharged HSE,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
24500.0,2015,102000.0,GMC,Sierra 1500 SLE,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.3,8.0,Silver,Black
44800.0,2020,40929.0,Chevrolet,Silverado 1500 RST,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.3,8.0,Red,Black
174900.0,2019,22000.0,Porsche,911 Turbo S,Gasoline,None reported,Yes,Automatic,3.8,6.0,White,Beige
69790.0,2022,19200.0,Chevrolet,Suburban Z71,Gasoline,None reported,Yes,Automatic,6.2,8.0,White,Black
128000.0,2019,32376.0,Mercedes-Benz,G-Class G 550 4MATIC,Gasoline,None reported,Yes,Automatic,4.0,8.0,Black,Black
134900.0,2023,19800.0,Porsche,911 Carrera,Gasoline,None reported,Yes,Automatic,3.0,6.0,Silver,Black
10000.0,2011,105000.0,Land,Rover Range Rover Sport HSE,Gasoline,None reported,Yes,Automatic,5.0,8.0,Black,Black
38900.0,2016,122650.0,Ford,F-250 Lariat,Diesel,None reported,Yes,Automatic,6.7,8.0,Gray,Black
34999.0,2022,14000.0,Subaru,BRZ Limited,Gasoline,None reported,Yes,Manual,2.4,4.0,White,Black
15397.0,2008,100868.0,Lexus,LS 460 Base,Gasoline,None reported,Yes,Automatic,4.6,8.0,Black,Beige
15000.0,2013,111000.0,Land,Rover Range Rover Sport HSE,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.0,8.0,Black,Black
94995.0,2021,38500.0,Cadillac,Escalade Sport Platinum,Gasoline,At least 1 accident or damage reported,Yes,Automatic,6.2,8.0,White,Black
21865.0,2020,41250.0,Nissan,Pathfinder S,Gasoline,None reported,Yes,CVT,3.5,6.0,White,Other
5500.0,2006,99600.0,MINI,Cooper S Base,Gasoline,None reported,Yes,Automatic,1.6,4.0,Orange,Black
11000.0,2013,198000.0,Acura,ILX 2.0L w/Premium Package,Gasoline,At least 1 accident or damage reported,Yes,Other,2.0,4.0,White,Black
42599.0,2021,20598.0,Lexus,RX 350 Base,Gasoline,At least 1 accident or damage reported,Unknown,Automatic,3.5,6.0,Silver,Gray
76500.0,2013,52044.0,Porsche,911 Carrera S,Gasoline,None reported,Yes,Manual,3.8,6.0,White,Gray
30000.0,2022,23777.0,MINI,Hardtop Cooper S,Gasoline,None reported,Yes,Manual,2.0,4.0,Gray,Black
46900.0,2018,60660.0,Ford,F-150 Platinum,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Beige,Black
14999.0,2015,26000.0,BMW,i3 Base,Unknown,None reported,Yes,Automatic,0.65,6.0,White,Beige
21800.0,2018,61000.0,Mazda,CX-5 Touring,Gasoline,None reported,Yes,Other,2.5,4.0,Gray,Black
32600.0,2020,53750.0,Lexus,RX 350 F Sport Performance,Gasoline,None reported,Yes,Automatic,3.5,6.0,Black,Red
77897.0,2023,13735.0,BMW,X5 M50i,Gasoline,None reported,Unknown,Automatic,4.4,8.0,Black,Black
33998.0,2019,32580.0,Mercedes-Benz,E-Class E 300,Gasoline,None reported,Unknown,Automatic,2.0,6.0,Black,Beige
52500.0,2006,96275.0,Porsche,911 Carrera Cabriolet,Gasoline,At least 1 accident or damage reported,Yes,Manual,3.6,6.0,Silver,Black
32000.0,2015,162000.0,Ford,F-350 Lariat,Diesel,None reported,Yes,Other,6.7,8.0,Red,Beige
24999.0,2019,92040.0,BMW,X3 xDrive30i,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
27000.0,2017,73690.0,RAM,1500 SLT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.7,8.0,Blue,Gray
17900.0,2009,48750.0,Toyota,Tacoma Base,Gasoline,None reported,Yes,Manual,2.7,4.0,Brown,Silver
8450.0,2011,124542.0,Cadillac,SRX Performance Collection,Gasoline,None reported,Yes,Automatic,3.0,6.0,Gray,Beige
20000.0,2010,69000.0,Ford,Mustang GT Premium,Gasoline,None reported,Yes,Automatic,4.6,8.0,White,Black
19000.0,2004,148000.0,Dodge,Ram 2500 Laramie Quad Cab,Diesel,None reported,Yes,Automatic,5.9,6.0,Black,Beige
10500.0,2006,122141.0,BMW,650 i,Gasoline,None reported,Yes,Manual,4.8,8.0,Silver,Black
15000.0,2012,106000.0,Subaru,Impreza WRX,Gasoline,None reported,Yes,Manual,2.5,4.0,Black,Black
16500.0,2017,113294.0,Ford,Edge Titanium,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,Gray,Black
44315.0,2021,24423.0,Kia,Telluride SX,Gasoline,None reported,Unknown,Automatic,3.8,6.0,Black,Black
68750.0,2022,28000.0,Tesla,Model S Long Range,Unknown,None reported,Yes,Automatic,3.5,6.0,Gray,White
37050.0,2018,54800.0,RAM,1500 Rebel,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.7,8.0,White,Black
17500.0,2017,161000.0,Ford,Explorer XLT,Gasoline,None reported,Yes,Automatic,3.5,6.0,Gray,Black
61350.0,2019,28755.0,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
20499.0,2016,52105.0,Audi,Q5 2.0T Premium Plus,E85 Flex Fuel,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,White,Beige
20999.0,2018,119950.0,Nissan,Armada Platinum,Gasoline,None reported,Yes,Other,5.6,8.0,Black,Black
12500.0,2003,80081.0,Mercedes-Benz,SL-Class SL500 Roadster,Gasoline,None reported,Yes,Automatic,5.0,8.0,White,Beige
165000.0,2021,24500.0,Bentley,Bentayga V8,Gasoline,None reported,Yes,Automatic,4.0,8.0,White,White
55000.0,2021,4100.0,Jeep,Gladiator Overland,Gasoline,None reported,Yes,Automatic,3.6,6.0,Black,Black
103500.0,2020,9670.0,BMW,M2 CS,Gasoline,None reported,Yes,Other,3.0,6.0,Blue,Black
18650.0,2017,63250.0,Dodge,Charger SE,Gasoline,None reported,Yes,Automatic,3.6,6.0,Red,Black
26500.0,2017,69431.0,Lincoln,MKX Black Label,Gasoline,None reported,Yes,Automatic,2.7,6.0,Silver,Black
31380.0,2015,108044.0,Toyota,Tundra SR5,Gasoline,None reported,Yes,Automatic,5.7,8.0,Black,Other
13998.0,2008,98000.0,BMW,335 i,Gasoline,None reported,Yes,Other,3.0,6.0,Black,Brown
34500.0,2019,52253.0,BMW,X1 xDrive28i,Gasoline,None reported,Yes,Other,2.0,4.0,White,Black
99750.0,2022,23850.0,Ford,F-350 Platinum,Diesel,None reported,Yes,Automatic,6.7,8.0,Silver,Black
39500.0,2015,1500.0,Mercedes-Benz,Sprinter High Roof,Diesel,None reported,Yes,Automatic,3.0,6.0,White,Gray
32500.0,2021,40000.0,Dodge,Challenger GT,Gasoline,None reported,Yes,Automatic,3.6,6.0,Black,Black
31000.0,2012,38718.0,Audi,S4 3.0 Prestige,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
35998.0,2018,84184.0,Toyota,Tacoma TRD Sport,Gasoline,None reported,Unknown,Automatic,3.5,6.0,Gray,Gray
56500.0,2021,13344.0,Mercedes-Benz,Sprinter 2500 Standard Roof,Diesel,None reported,Yes,Automatic,3.0,6.0,Red,Black
28900.0,2018,51850.0,INFINITI,Q50 3.0t Red Sport 400,Gasoline,None reported,Yes,Other,3.0,6.0,Black,Black
36995.0,2002,119500.0,Porsche,911 Carrera 4S,Gasoline,At least 1 accident or damage reported,Yes,Manual,3.6,6.0,Black,Black
51999.0,2021,30918.0,Ford,Expedition Max Limited,Gasoline,None reported,Yes,Automatic,3.5,6.0,White,Beige
92000.0,2023,1100.0,Chevrolet,Corvette Stingray w/3LT,Gasoline,None reported,Yes,Automatic,6.2,8.0,Gray,Beige
27900.0,2019,40000.0,Mercedes-Benz,C-Class C 300,Gasoline,None reported,Yes,Automatic,2.0,4.0,Blue,Black
9998.0,2005,100500.0,Jeep,Grand Cherokee Limited,Gasoline,None reported,Yes,Automatic,5.7,8.0,Black,Gray
67000.0,2020,54320.0,Dodge,Charger SRT Hellcat,Gasoline,At least 1 accident or damage reported,Yes,Automatic,6.2,8.0,Gray,Black
23450.0,2018,49000.0,Mercedes-Benz,C-Class C 300 4MATIC,Gasoline,None reported,Yes,Automatic,2.0,4.0,Black,Black
134999.0,2020,28000.0,Porsche,911 Carrera S,Gasoline,None reported,Yes,Automatic,3.0,6.0,Gray,Black
275000.0,2022,1750.0,Porsche,911 GT3,Gasoline,None reported,Yes,Automatic,4.0,6.0,White,Black
3499.0,2007,130000.0,Cadillac,DTS Luxury,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.6,8.0,Beige,Beige
69645.0,2023,3721.0,Maserati,Grecale Modena,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Red
34500.0,2016,78101.0,Mercedes-Benz,S-Class S 550,Gasoline,None reported,Yes,Automatic,4.7,8.0,Black,Black
16000.0,2017,54000.0,Chevrolet,Malibu 1LT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,1.5,4.0,Gray,Gray
7500.0,2011,185000.0,Nissan,Quest SL,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,White,Gray
23500.0,2015,49000.0,Mercedes-Benz,SLK-Class SLK 250,Gasoline,None reported,Yes,Automatic,1.8,4.0,Blue,Beige
81500.0,2024,2043.0,GMC,Sierra 2500 Denali,Gasoline,None reported,Yes,Automatic,6.6,8.0,White,Black
28000.0,2016,71750.0,Lexus,RX 350 Base,Gasoline,None reported,Yes,Automatic,3.5,6.0,Black,Brown
87500.0,2020,5194.0,Chevrolet,Corvette Stingray w/3LT,Gasoline,None reported,Unknown,Automatic,6.2,8.0,White,Other
27500.0,2019,42200.0,BMW,330 i,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
33500.0,2020,42717.0,Mercedes-Benz,GLC 300 Base,Gasoline,None reported,Yes,Automatic,2.0,4.0,Beige,Beige
31300.0,2016,102260.0,Tesla,Model S 75D,Unknown,None reported,Yes,Automatic,3.5,6.0,White,Black
80900.0,2022,11089.0,Chevrolet,Corvette Stingray w/2LT,Gasoline,None reported,Unknown,Manual,6.2,8.0,Silver,Red
32500.0,2018,37777.0,Jaguar,XF 25t Prestige,Gasoline,None reported,Yes,Other,2.0,4.0,Black,Black
42995.0,2021,35921.0,Ford,F-150 XLT,Gasoline,None reported,Unknown,Automatic,2.7,6.0,Blue,Black
54900.0,2023,1800.0,Ford,Bronco Outer Banks,Gasoline,Unknown,Unknown,Automatic,2.3,4.0,Gray,Blue
8900.0,2014,163019.0,Scion,FR-S Monogram,Gasoline,At least 1 accident or damage reported,Yes,Manual,2.0,4.0,Black,Black
35500.0,2020,14220.0,Mercedes-Benz,C-Class C 300 4MATIC,Gasoline,None reported,Yes,Automatic,2.0,4.0,Blue,Beige
49573.0,2019,48879.0,Chevrolet,Tahoe Premier,Gasoline,None reported,Unknown,Automatic,5.3,8.0,Silver,Black
15000.0,2002,117200.0,BMW,M3 Base,Gasoline,None reported,Yes,Automatic,3.2,6.0,Black,Black
65000.0,2016,25000.0,Ford,F-150 Lariat,E85 Flex Fuel,None reported,Yes,Automatic,5.0,8.0,Gray,Black
11499.0,2014,74500.0,BMW,i3 Base w/Range Extender,Unknown,None reported,Yes,Automatic,0.65,6.0,White,Gray
21990.0,2013,33300.0,INFINITI,G37 Journey,Gasoline,None reported,Yes,Automatic,3.7,6.0,Gray,Black
6900.0,2007,123921.0,Ford,Expedition XLT,Gasoline,None reported,Yes,Automatic,5.4,8.0,White,Beige
39990.0,2021,12800.0,BMW,X3 sDrive30i,Gasoline,None reported,Yes,Automatic,2.0,4.0,Blue,Blue
80000.0,2015,21100.0,Aston,Martin Vantage GT Base,Gasoline,None reported,Yes,Manual,4.7,8.0,Black,Black
15000.0,2009,104733.0,Chevrolet,Tahoe LT,E85 Flex Fuel,None reported,Yes,Automatic,5.3,8.0,Black,Black
38500.0,2020,53000.0,Ford,Transit-250 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,White,Black
39998.0,2021,17570.0,Lexus,ES 250 Base,Gasoline,None reported,Unknown,Automatic,2.5,6.0,White,Black
41900.0,2020,63875.0,RAM,1500 Rebel,Hybrid,At least 1 accident or damage reported,Yes,Automatic,5.7,8.0,Gray,Black
29999.0,2023,12500.0,Ford,Maverick XL,Hybrid,None reported,Yes,Automatic,2.5,4.0,Silver,Black
10500.0,2001,103990.0,BMW,Z3 3.0i Roadster,Gasoline,None reported,Yes,Manual,3.0,6.0,Black,Beige
50000.0,2022,7000.0,Chevrolet,Camaro 1SS,Gasoline,None reported,Yes,Manual,6.2,8.0,Blue,Black
92000.0,2023,9000.0,Chevrolet,Corvette Stingray w/3LT,Gasoline,None reported,Yes,Automatic,6.2,8.0,Blue,Black
19000.0,2007,7800.0,Pontiac,Solstice GXP,Gasoline,None reported,Yes,Automatic,2.0,4.0,Silver,Black
20997.0,2017,69289.0,Cadillac,XTS Luxury,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.6,6.0,Gray,Black
16600.0,2011,106000.0,Toyota,Highlander Limited,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,White,Gray
55999.0,2020,68000.0,Lincoln,Navigator Reserve,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Black,Gray
43000.0,2019,13828.0,Toyota,Highlander Hybrid Limited Platinum,Hybrid,None reported,Yes,CVT,3.5,6.0,Blue,Black
26999.0,2018,39600.0,Audi,A3 2.0T Tech Premium,Gasoline,None reported,Yes,Other,2.0,4.0,White,Black
12500.0,2003,92000.0,Jeep,Wrangler SE,Gasoline,None reported,Yes,Manual,2.4,4.0,Beige,Black
36500.0,2022,5020.0,Toyota,Tacoma SR,Gasoline,None reported,Yes,Automatic,3.5,6.0,Black,Gray
15000.0,2007,107800.0,Chevrolet,Trailblazer SS,Gasoline,At least 1 accident or damage reported,Yes,Automatic,6.0,8.0,Black,Black
34995.0,2019,23827.0,Audi,A5 2.0T Premium Plus,Gasoline,None reported,Yes,Automatic,2.0,4.0,Gray,Black
39900.0,2020,25300.0,Audi,A6 55 Premium,Hybrid,None reported,Yes,Automatic,3.0,6.0,White,Beige
24500.0,2016,399000.0,Mercedes-Benz,Sprinter 2500,Diesel,At least 1 accident or damage reported,Yes,Automatic,3.0,6.0,Silver,Other
49999.0,2005,46200.0,Porsche,911 Carrera,Gasoline,None reported,Yes,Manual,3.6,6.0,Silver,Black
85989.0,2022,3158.0,Chevrolet,Corvette Stingray w/2LT,Gasoline,None reported,Yes,Automatic,6.2,8.0,Red,Red
30900.0,2021,26000.0,GMC,Acadia SLE,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
107900.0,2020,12758.0,Porsche,911 Carrera,Gasoline,None reported,Yes,Automatic,3.0,6.0,Silver,Black
27000.0,2007,123500.0,Chevrolet,Corvette Base,Gasoline,At least 1 accident or damage reported,Yes,Other,6.0,8.0,Red,Beige
42500.0,2018,26840.0,Ford,Mustang GT Premium,Gasoline,None reported,Yes,Manual,5.0,8.0,White,Black
31933.0,2021,17836.0,Ford,Edge SEL,Gasoline,None reported,Yes,Automatic,2.0,4.0,Silver,Black
16100.0,2012,114500.0,Cadillac,Escalade Luxury,E85 Flex Fuel,None reported,Yes,Automatic,6.2,8.0,Black,Black
89900.0,2022,5400.0,Chevrolet,Corvette Stingray w/3LT,Gasoline,None reported,Yes,Automatic,6.2,8.0,White,Black
15100.0,2016,17500.0,Toyota,Corolla LE,Gasoline,None reported,Yes,Automatic,1.8,4.0,Red,Gray
44600.0,2017,56000.0,Chevrolet,Express 2500 Work Van,Gasoline,None reported,Yes,Automatic,4.8,8.0,Blue,Other
19000.0,2020,20800.0,Chevrolet,Trax LS,Gasoline,None reported,Yes,Automatic,1.4,4.0,Black,Beige
13200.0,2015,107543.0,Volkswagen,Golf Auto TSI S,Gasoline,None reported,Yes,Other,1.8,4.0,Black,Black
5000.0,2012,206000.0,Nissan,Pathfinder Silver,Gasoline,None reported,Yes,Other,4.0,6.0,Black,Black
46000.0,2018,37100.0,Ford,F-150 Platinum,E85 Flex Fuel,None reported,Yes,Automatic,5.0,8.0,Black,Black
51900.0,2019,19813.0,Land,Rover Range Rover Velar P380 SE R-Dynamic,Gasoline,None reported,Yes,Automatic,3.0,6.0,Silver,Beige
3500.0,2010,208321.0,Kia,Sportage LX,Gasoline,None reported,Yes,Automatic,2.7,6.0,White,Beige
9995.0,2012,200000.0,Lexus,LS 460 Base,Gasoline,At least 1 accident or damage reported,Yes,Other,4.6,8.0,White,Beige
10999.0,2012,66000.0,MINI,Cooper S Base,Gasoline,None reported,Yes,Automatic,1.6,4.0,White,Black
113000.0,2018,41000.0,Bentley,Bentayga Activity Edition,Gasoline,None reported,Yes,Automatic,6.0,12.0,Gray,Gray
36800.0,2019,20623.0,Volvo,XC60 T6 Inscription,Gasoline,None reported,Yes,Automatic,2.0,4.0,Silver,Black
26900.0,2018,86000.0,Ford,Explorer Limited,Gasoline,None reported,Yes,Other,3.5,6.0,Black,Black
209995.0,2022,1766.0,Porsche,Cayenne Turbo GT,Gasoline,None reported,Unknown,Automatic,4.0,6.0,Other,Black
73000.0,2016,51354.0,Mercedes-Benz,G-Class G 550 4MATIC,Gasoline,None reported,Yes,Automatic,4.0,8.0,Blue,Black
72980.0,2021,38000.0,Jeep,Wrangler Unlimited Rubicon 392,Gasoline,None reported,Yes,Other,6.4,8.0,Gray,Black
11500.0,2015,161000.0,Toyota,Avalon Hybrid XLE Premium,Hybrid,None reported,Yes,CVT,2.5,4.0,Blue,Gray
12500.0,2012,74750.0,Nissan,Juke SL,Gasoline,None reported,Yes,CVT,1.6,4.0,Black,Black
59500.0,2013,67522.0,Porsche,911 Carrera 4,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.4,6.0,Gray,Black
9000.0,2012,152000.0,MINI,Cooper S Base,Gasoline,None reported,Yes,Automatic,1.6,4.0,White,Black
23900.0,2019,71273.0,Subaru,Ascent Touring 7-Passenger,Gasoline,None reported,Yes,CVT,2.4,4.0,Black,Brown
32500.0,2017,37800.0,Subaru,WRX STI Base,Gasoline,None reported,Yes,Manual,2.5,4.0,Blue,Black
48990.0,2019,42000.0,Land,Rover Range Rover Sport HSE,Gasoline,None reported,Yes,Other,3.0,6.0,White,Black
44990.0,2022,10101.0,Kia,Sorento Plug-In Hybrid SX Prestige,Plug-In Hybrid,None reported,Yes,Automatic,1.6,4.0,White,Other
92500.0,2022,7900.0,Chevrolet,Corvette Stingray w/2LT,Gasoline,None reported,Yes,Automatic,6.2,8.0,White,Red
45999.0,2020,45468.0,Tesla,Model 3 Performance,Unknown,None reported,Yes,Automatic,3.5,6.0,Silver,White
16995.0,2017,187141.0,Nissan,Armada SV,Gasoline,None reported,Yes,Automatic,5.6,8.0,Black,Black
32000.0,2014,99100.0,Porsche,Cayenne Turbo S,Gasoline,None reported,Yes,Automatic,4.8,8.0,White,Black
34000.0,2021,33500.0,Subaru,Outback Touring XT,Gasoline,None reported,Yes,CVT,2.4,4.0,Blue,Brown
15450.0,2016,102665.0,Acura,RLX Advance Package,Gasoline,None reported,Yes,Automatic,3.5,6.0,Black,Black
16995.0,2001,52675.0,Ford,Mustang GT,Gasoline,None reported,Yes,Manual,4.6,8.0,Black,Black
23000.0,2017,59203.0,BMW,330 i xDrive,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Other
27000.0,2009,60100.0,Mercedes-Benz,SL-Class SL550 Roadster,Gasoline,None reported,Yes,Automatic,5.5,8.0,Black,Black
76400.0,2021,43238.0,Audi,SQ8 4.0T Premium Plus,Gasoline,None reported,Yes,Other,4.0,8.0,Black,Red
3600.0,2007,118000.0,MINI,Cooper S Base,Gasoline,None reported,Yes,Automatic,1.6,4.0,Beige,Black
31000.0,2021,17300.0,Ford,Mustang EcoBoost,Gasoline,None reported,Yes,Automatic,2.3,4.0,Yellow,Black
50000.0,2016,64800.0,Audi,RS 7 4.0T Prestige,Gasoline,None reported,Yes,Automatic,4.0,8.0,White,Brown
46798.0,2022,1408.0,Mercedes-Benz,GLC 300 GLC 300,Gasoline,None reported,Unknown,Automatic,2.0,6.0,Blue,Other
35000.0,2015,15167.0,Volkswagen,Touareg TDI Lux,Diesel,None reported,Yes,Automatic,3.0,6.0,Beige,Black
41000.0,2016,64600.0,Porsche,Cayenne GTS,Gasoline,None reported,Yes,Automatic,3.6,6.0,White,Red
83000.0,2022,31112.0,Jeep,Grand Wagoneer Series III,Gasoline,None reported,Yes,Automatic,6.4,8.0,Black,Black
57000.0,2018,23250.0,Tesla,Model X 100D,Unknown,None reported,Yes,Automatic,3.5,6.0,Gray,White
10500.0,2011,63500.0,MINI,Cooper S Base,Gasoline,None reported,Yes,Manual,1.6,4.0,Silver,Black
46999.0,2022,13464.0,RAM,1500 Laramie,Gasoline,None reported,Unknown,Automatic,5.7,8.0,Black,Black
7500.0,2001,64776.0,Chevrolet,Camaro Base,Gasoline,None reported,Yes,Automatic,3.8,6.0,Black,Gray
33498.0,2022,9601.0,Jeep,Cherokee X,Gasoline,None reported,Unknown,Automatic,3.2,6.0,Gray,Black
14000.0,2013,135000.0,BMW,ALPINA B7 xDrive,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.4,8.0,Black,Black
7500.0,2013,208864.0,Volvo,XC90 3.2 Premier Plus,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.2,6.0,White,Beige
21500.0,2016,49872.0,INFINITI,Q50 3.0T Premium,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.0,6.0,Gray,Black
9250.0,2009,90367.0,MINI,Cooper Base,Gasoline,None reported,Yes,Manual,1.6,4.0,Red,Black
82499.0,2014,36670.0,Porsche,911 Carrera 4S,Gasoline,None reported,Yes,Other,3.8,6.0,White,Black
84620.0,2023,3752.0,Jeep,Grand Wagoneer Base,Gasoline,None reported,Yes,Automatic,6.4,8.0,White,Black
44950.0,2021,30761.0,Lexus,RX 350 Base,Gasoline,None reported,Unknown,Automatic,3.5,6.0,White,Black
46599.0,2022,13438.0,RAM,1500 Laramie,Gasoline,None reported,Unknown,Automatic,5.7,8.0,Black,Black
49895.0,2020,9100.0,Jeep,Gladiator Overland,Gasoline,None reported,Yes,Automatic,3.6,6.0,Red,Black
10000.0,2017,100600.0,Chrysler,200 Limited,–,None reported,Yes,Automatic,3.5,6.0,Black,Black
4500.0,2011,223824.0,Ford,Fusion Hybrid Base,Hybrid,At least 1 accident or damage reported,Yes,Automatic,2.5,4.0,White,Brown
21990.0,2016,96000.0,Audi,A6 2.0T Premium Plus,Gasoline,None reported,Yes,Automatic,2.0,4.0,Black,Black
10500.0,2004,185000.0,Chevrolet,Silverado 1500 Z71 Extended Cab,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.3,8.0,Red,Gray
79999.0,2021,6900.0,Porsche,Taycan Base,Unknown,None reported,Yes,Automatic,3.5,6.0,White,Beige
18500.0,2017,96400.0,Honda,Accord Hybrid Touring,Hybrid,At least 1 accident or damage reported,Yes,CVT,2.0,4.0,White,Beige
36500.0,2018,67865.0,RAM,2500 SLT,Gasoline,None reported,Yes,Automatic,6.4,8.0,White,Gray
44850.0,2015,64300.0,Land,Rover Range Rover Sport Supercharged,E85 Flex Fuel,None reported,Yes,Other,5.0,8.0,Blue,Black
33500.0,2018,76500.0,Chevrolet,Colorado ZR2,Gasoline,None reported,Yes,Automatic,3.6,6.0,White,Black
53000.0,2017,96343.0,GMC,Sierra 2500 Denali,Diesel,At least 1 accident or damage reported,Yes,Automatic,6.6,8.0,Blue,Beige
24000.0,2018,74600.0,Subaru,Crosstrek 2.0i Limited,Gasoline,None reported,Yes,Other,2.0,4.0,Blue,Black
9995.0,2014,157530.0,Subaru,Outback 2.5i Limited,Gasoline,At least 1 accident or damage reported,Yes,CVT,2.5,6.0,Blue,Black
95999.0,2022,15000.0,Tesla,Model X Plaid,Unknown,None reported,Yes,Automatic,3.5,6.0,White,White
30000.0,2012,80000.0,Jeep,Wrangler Unlimited Rubicon,Gasoline,None reported,Yes,Automatic,3.6,6.0,Orange,Black
45000.0,2018,83424.0,Tesla,Model S 100D,Unknown,None reported,Yes,Automatic,3.5,6.0,Gray,Beige
37999.0,2021,19000.0,Mercedes-Benz,C-Class C 300 4MATIC,Gasoline,None reported,Yes,Automatic,2.0,4.0,Blue,Beige
67000.0,2013,64000.0,Porsche,911 Carrera S,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.8,6.0,Gray,Black
46900.0,2019,34068.0,Mercedes-Benz,GLS 450 Base 4MATIC,Gasoline,None reported,Yes,Automatic,3.0,6.0,White,Beige
33295.0,2021,20104.0,Buick,Envision Preferred,Gasoline,None reported,Yes,Automatic,2.0,4.0,Brown,Black
59950.0,2022,8400.0,Nissan,Armada Platinum,Gasoline,None reported,Yes,Automatic,5.6,8.0,Red,Beige
209000.0,2021,11938.0,Porsche,911 Turbo,Gasoline,Unknown,Unknown,Other,3.8,6.0,Black,Other
72500.0,2021,24670.0,Chevrolet,Corvette Stingray w/2LT,Gasoline,None reported,Yes,Other,6.2,8.0,White,Brown
66400.0,2013,16478.0,Ford,Mustang Shelby GT500,Gasoline,None reported,Yes,Manual,5.8,8.0,White,Black
35000.0,2018,52500.0,Ford,F-150 XL,E85 Flex Fuel,None reported,Yes,Automatic,5.0,8.0,Gray,Gray
12000.0,2004,92500.0,Porsche,Cayenne Turbo,Gasoline,None reported,Yes,Other,4.5,8.0,Silver,Black
10000.0,2008,62930.0,Mitsubishi,Eclipse Spyder GT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.8,6.0,Gray,Black
19975.0,2007,116600.0,Lexus,GX 470 Base,Gasoline,None reported,Yes,Automatic,4.7,8.0,White,Gray
7500.0,2010,172024.0,Dodge,Dakota Big Horn/Lone Star,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.7,6.0,Red,Brown
22500.0,2012,57237.0,Jeep,Wrangler Sport,Gasoline,None reported,Yes,Automatic,3.6,6.0,Black,Black
28300.0,2020,44600.0,Subaru,Outback Limited,Gasoline,None reported,Yes,CVT,2.5,4.0,Silver,Gray
21000.0,2013,181830.0,Jeep,Wrangler Unlimited Rubicon,Gasoline,None reported,Yes,Manual,3.6,6.0,Black,Black
36791.0,2021,39948.0,Subaru,Ascent Touring 7-Passenger,Gasoline,None reported,Yes,CVT,2.4,6.0,Silver,Black
40000.0,2017,156453.0,Ford,F-350 XL,Diesel,None reported,Yes,Automatic,6.7,8.0,White,Beige
